date,annee,jour,mois,heure,retours,prets,connexions_postes
2022-10-14,2022,14,10,13:00:00,123,72,11
2022-10-14,2022,14,10,14:00:00,77,67,12
2022-10-14,2022,14,10,15:00:00,75,78,22
2022-10-14,2022,14,10,16:00:00,77,114,23
2022-10-14,2022,14,10,17:00:00,113,87,24
2022-10-14,2022,14,10,18:00:00,35,139,7
2022-10-15,2022,15,10,08:00:00,31,0,0
2022-10-15,2022,15,10,09:00:00,23,22,9
2022-10-15,2022,15,10,10:00:00,265,195,13
2022-10-15,2022,15,10,11:00:00,358,322,15
2022-10-15,2022,15,10,12:00:00,138,221,21
2022-10-15,2022,15,10,13:00:00,128,193,14
2022-10-15,2022,15,10,14:00:00,225,204,16
2022-10-15,2022,15,10,15:00:00,275,263,30
2022-10-15,2022,15,10,16:00:00,308,375,39
2022-10-15,2022,15,10,17:00:00,236,369,29
2022-10-15,2022,15,10,18:00:00,117,271,12
2022-10-15,2022,15,10,19:00:00,2,37,1
2022-10-15,2022,15,10,20:00:00,4,0,0
2022-10-15,2022,15,10,21:00:00,1,0,0
2022-10-16,2022,16,10,10:00:00,14,0,0
2022-10-16,2022,16,10,11:00:00,4,0,0
2022-10-16,2022,16,10,13:00:00,5,0,0
2022-10-16,2022,16,10,14:00:00,160,116,11
2022-10-16,2022,16,10,15:00:00,187,161,10
2022-10-16,2022,16,10,16:00:00,163,216,15
2022-10-16,2022,16,10,17:00:00,66,182,14
2022-10-16,2022,16,10,18:00:00,19,14,0
2022-10-18,2022,18,10,08:00:00,1,0,0
2022-10-18,2022,18,10,09:00:00,76,21,24
2022-10-18,2022,18,10,10:00:00,111,95,17
2022-10-18,2022,18,10,11:00:00,114,86,14
2022-10-18,2022,18,10,12:00:00,196,170,20
2022-10-18,2022,18,10,13:00:00,160,99,14
2022-10-18,2022,18,10,14:00:00,275,168,21
2022-10-18,2022,18,10,15:00:00,154,262,16
2022-10-18,2022,18,10,16:00:00,285,258,14
2022-10-18,2022,18,10,17:00:00,174,162,19
2022-10-18,2022,18,10,18:00:00,52,16,8
2022-10-18,2022,18,10,19:00:00,1,0,0
2022-10-19,2022,19,10,06:00:00,8,0,0
2022-10-19,2022,19,10,07:00:00,1,0,0
2022-10-19,2022,19,10,08:00:00,12,0,1
2022-10-19,2022,19,10,09:00:00,197,112,11
2022-10-19,2022,19,10,10:00:00,337,253,18
2022-10-19,2022,19,10,11:00:00,262,282,13
2022-10-19,2022,19,10,12:00:00,71,142,17
2022-10-19,2022,19,10,13:00:00,223,178,24
2022-10-19,2022,19,10,14:00:00,148,160,41
2022-10-19,2022,19,10,15:00:00,232,190,41
2022-10-19,2022,19,10,16:00:00,264,315,23
2022-10-19,2022,19,10,17:00:00,230,273,24
2022-10-19,2022,19,10,18:00:00,79,162,8
2022-10-19,2022,19,10,19:00:00,1,0,0
2022-10-20,2022,20,10,07:00:00,1,0,0
2022-10-20,2022,20,10,08:00:00,4,0,0
2022-10-20,2022,20,10,09:00:00,20,16,13
2022-10-20,2022,20,10,10:00:00,73,109,11
2022-10-20,2022,20,10,11:00:00,210,113,14
2022-10-20,2022,20,10,12:00:00,288,241,16
2022-10-20,2022,20,10,13:00:00,75,109,13
2022-10-20,2022,20,10,14:00:00,230,138,20
2022-10-20,2022,20,10,15:00:00,154,142,9
2022-10-20,2022,20,10,16:00:00,297,177,21
2022-10-20,2022,20,10,17:00:00,86,144,8
2022-10-20,2022,20,10,18:00:00,54,30,6
2022-10-21,2022,21,10,08:00:00,14,0,0
2022-10-21,2022,21,10,09:00:00,32,58,6
2022-10-21,2022,21,10,10:00:00,113,216,24
2022-10-21,2022,21,10,11:00:00,98,66,13
2022-10-21,2022,21,10,12:00:00,166,232,9
2022-10-21,2022,21,10,13:00:00,122,76,9
2022-10-21,2022,21,10,14:00:00,115,113,10
2022-10-21,2022,21,10,15:00:00,94,185,19
2022-10-21,2022,21,10,16:00:00,318,216,15
2022-10-21,2022,21,10,17:00:00,254,226,18
2022-10-21,2022,21,10,18:00:00,20,56,12
2022-10-21,2022,21,10,19:00:00,1,0,0
2022-10-22,2022,22,10,07:00:00,1,0,0
2022-10-22,2022,22,10,08:00:00,12,0,0
2022-10-22,2022,22,10,09:00:00,68,8,4
2022-10-22,2022,22,10,10:00:00,521,273,10
2022-10-22,2022,22,10,11:00:00,521,633,23
2022-10-22,2022,22,10,12:00:00,176,307,19
2022-10-22,2022,22,10,13:00:00,139,132,16
2022-10-22,2022,22,10,14:00:00,446,353,17
2022-10-22,2022,22,10,15:00:00,343,386,26
2022-10-22,2022,22,10,16:00:00,231,335,26
2022-10-22,2022,22,10,17:00:00,253,237,15
2022-10-22,2022,22,10,18:00:00,5,141,5
2022-10-23,2022,23,10,06:00:00,8,0,0
2022-10-23,2022,23,10,09:00:00,5,0,0
2022-10-23,2022,23,10,11:00:00,18,0,0
2022-10-23,2022,23,10,12:00:00,15,0,0
2022-10-23,2022,23,10,13:00:00,55,0,0
2022-10-23,2022,23,10,14:00:00,16,0,0
2022-10-23,2022,23,10,15:00:00,63,0,0
2022-10-23,2022,23,10,16:00:00,9,0,0
2022-10-23,2022,23,10,17:00:00,16,0,0
2022-10-23,2022,23,10,21:00:00,5,0,0
2022-10-24,2022,24,10,07:00:00,3,0,0
2022-10-24,2022,24,10,08:00:00,5,0,0
2022-10-24,2022,24,10,11:00:00,8,0,0
2022-10-24,2022,24,10,12:00:00,22,0,0
2022-10-24,2022,24,10,13:00:00,3,0,0
2022-10-24,2022,24,10,15:00:00,16,0,0
2022-10-25,2022,25,10,08:00:00,2,0,0
2022-10-25,2022,25,10,09:00:00,127,21,11
2022-10-25,2022,25,10,10:00:00,112,108,16
2022-10-25,2022,25,10,11:00:00,246,247,14
2022-10-25,2022,25,10,12:00:00,140,179,19
2022-10-25,2022,25,10,13:00:00,133,118,25
2022-10-25,2022,25,10,14:00:00,320,348,18
2022-10-25,2022,25,10,15:00:00,253,290,32
2022-10-25,2022,25,10,16:00:00,267,355,32
2022-10-25,2022,25,10,17:00:00,179,336,13
2022-10-25,2022,25,10,18:00:00,12,0,0
2022-10-25,2022,25,10,19:00:00,1,0,0
2022-10-26,2022,26,10,06:00:00,10,0,0
2022-10-26,2022,26,10,08:00:00,2,0,0
2022-10-26,2022,26,10,09:00:00,20,58,8
2022-10-26,2022,26,10,10:00:00,124,77,14
2022-10-26,2022,26,10,11:00:00,143,142,15
2022-10-26,2022,26,10,12:00:00,82,74,25
2022-10-26,2022,26,10,13:00:00,142,159,32
2022-10-26,2022,26,10,14:00:00,241,200,21
2022-10-26,2022,26,10,15:00:00,243,256,29
2022-10-26,2022,26,10,16:00:00,139,211,22
2022-10-26,2022,26,10,17:00:00,109,231,27
2022-10-26,2022,26,10,18:00:00,9,0,0
2022-10-27,2022,27,10,08:00:00,5,0,0
2022-10-27,2022,27,10,09:00:00,31,6,7
2022-10-27,2022,27,10,10:00:00,58,26,13
2022-10-27,2022,27,10,11:00:00,194,147,16
2022-10-27,2022,27,10,12:00:00,49,82,19
2022-10-27,2022,27,10,13:00:00,98,97,14
2022-10-27,2022,27,10,14:00:00,181,144,28
2022-10-27,2022,27,10,15:00:00,161,181,18
2022-10-27,2022,27,10,16:00:00,214,221,27
2022-10-27,2022,27,10,17:00:00,172,340,20
2022-10-27,2022,27,10,18:00:00,17,1,0
2022-10-27,2022,27,10,19:00:00,4,0,0
2022-10-28,2022,28,10,08:00:00,5,0,0
2022-10-28,2022,28,10,09:00:00,23,20,11
2022-10-28,2022,28,10,10:00:00,83,63,19
2022-10-28,2022,28,10,11:00:00,41,107,10
2022-10-28,2022,28,10,12:00:00,69,61,11
2022-10-28,2022,28,10,13:00:00,113,68,16
2022-10-28,2022,28,10,14:00:00,160,118,21
2022-10-28,2022,28,10,15:00:00,161,240,29
2022-10-28,2022,28,10,16:00:00,123,116,23
2022-10-28,2022,28,10,17:00:00,99,176,21
2022-10-28,2022,28,10,18:00:00,15,3,0
2022-10-29,2022,29,10,09:00:00,46,25,12
2022-10-29,2022,29,10,10:00:00,110,101,15
2022-10-29,2022,29,10,11:00:00,101,91,14
2022-10-29,2022,29,10,12:00:00,80,136,18
2022-10-29,2022,29,10,13:00:00,88,72,22
2022-10-29,2022,29,10,14:00:00,212,134,22
2022-10-29,2022,29,10,15:00:00,187,300,23
2022-10-29,2022,29,10,16:00:00,215,360,38
2022-10-29,2022,29,10,17:00:00,255,401,20
2022-10-29,2022,29,10,18:00:00,37,10,0
2022-10-29,2022,29,10,19:00:00,3,0,0
2022-10-30,2022,30,10,13:00:00,2,0,0
2022-10-30,2022,30,10,14:00:00,14,0,0
2022-10-30,2022,30,10,15:00:00,10,0,0
2022-10-30,2022,30,10,16:00:00,25,0,0
2022-10-30,2022,30,10,17:00:00,1,0,0
2022-10-30,2022,30,10,18:00:00,7,0,0
2022-10-31,2022,31,10,06:00:00,1,0,0
2022-10-31,2022,31,10,08:00:00,1,0,0
2022-10-31,2022,31,10,09:00:00,54,0,0
2022-10-31,2022,31,10,10:00:00,3,0,0
2022-10-31,2022,31,10,11:00:00,1,0,0
2022-10-31,2022,31,10,12:00:00,1,0,0
2022-10-31,2022,31,10,13:00:00,19,0,0
2022-10-31,2022,31,10,14:00:00,20,0,0
2022-10-31,2022,31,10,15:00:00,4,0,0
2022-10-31,2022,31,10,16:00:00,1,0,0
2022-10-31,2022,31,10,17:00:00,19,0,0
2022-10-31,2022,31,10,18:00:00,1,0,0
2022-11-01,2022,1,11,10:00:00,2,0,0
2022-11-01,2022,1,11,11:00:00,1,0,0
2022-11-02,2022,2,11,08:00:00,55,0,0
2022-11-02,2022,2,11,09:00:00,125,49,15
2022-11-02,2022,2,11,10:00:00,175,155,17
2022-11-02,2022,2,11,11:00:00,164,210,20
2022-11-02,2022,2,11,12:00:00,110,185,19
2022-11-02,2022,2,11,13:00:00,260,167,33
2022-11-02,2022,2,11,14:00:00,291,229,30
2022-11-02,2022,2,11,15:00:00,249,301,43
2022-11-02,2022,2,11,16:00:00,247,411,39
2022-11-02,2022,2,11,17:00:00,147,275,20
2022-11-02,2022,2,11,18:00:00,4,8,0
2022-11-03,2022,3,11,08:00:00,18,0,0
2022-11-03,2022,3,11,09:00:00,33,13,17
2022-11-03,2022,3,11,10:00:00,92,72,23
2022-11-03,2022,3,11,11:00:00,74,189,35
2022-11-03,2022,3,11,12:00:00,72,63,17
2022-11-03,2022,3,11,13:00:00,101,94,23
2022-11-03,2022,3,11,14:00:00,178,172,29
2022-11-03,2022,3,11,15:00:00,162,270,22
2022-11-03,2022,3,11,16:00:00,197,207,23
2022-11-03,2022,3,11,17:00:00,114,234,5
2022-11-03,2022,3,11,18:00:00,0,3,0
2022-11-04,2022,4,11,08:00:00,6,0,0
2022-11-04,2022,4,11,09:00:00,39,36,15
2022-11-04,2022,4,11,10:00:00,99,62,23
2022-11-04,2022,4,11,11:00:00,94,127,22
2022-11-04,2022,4,11,12:00:00,104,100,22
2022-11-04,2022,4,11,13:00:00,106,81,11
2022-11-04,2022,4,11,14:00:00,153,74,36
2022-11-04,2022,4,11,15:00:00,187,214,31
2022-11-04,2022,4,11,16:00:00,147,337,31
2022-11-04,2022,4,11,17:00:00,166,225,11
2022-11-04,2022,4,11,18:00:00,6,45,0
2022-11-04,2022,4,11,19:00:00,3,0,0
2022-11-05,2022,5,11,08:00:00,12,0,0
2022-11-05,2022,5,11,09:00:00,33,21,13
2022-11-05,2022,5,11,10:00:00,203,88,29
2022-11-05,2022,5,11,11:00:00,249,275,20
2022-11-05,2022,5,11,12:00:00,167,217,23
2022-11-05,2022,5,11,13:00:00,128,115,23
2022-11-05,2022,5,11,14:00:00,319,304,27
2022-11-05,2022,5,11,15:00:00,321,289,45
2022-11-05,2022,5,11,16:00:00,350,483,27
2022-11-05,2022,5,11,17:00:00,222,330,12
2022-11-05,2022,5,11,18:00:00,1,6,0
2022-11-06,2022,6,11,07:00:00,4,0,0
2022-11-06,2022,6,11,10:00:00,15,0,0
2022-11-06,2022,6,11,13:00:00,35,0,0
2022-11-06,2022,6,11,15:00:00,5,0,0
2022-11-06,2022,6,11,17:00:00,16,0,0
2022-11-06,2022,6,11,18:00:00,2,0,0
2022-11-07,2022,7,11,07:00:00,6,0,0
2022-11-07,2022,7,11,08:00:00,20,0,0
2022-11-07,2022,7,11,09:00:00,5,0,0
2022-11-07,2022,7,11,10:00:00,1,0,0
2022-11-07,2022,7,11,12:00:00,15,0,0
2022-11-07,2022,7,11,13:00:00,8,0,0
2022-11-07,2022,7,11,14:00:00,1,0,0
2022-11-07,2022,7,11,15:00:00,5,0,0
2022-11-07,2022,7,11,16:00:00,3,0,0
2022-11-07,2022,7,11,17:00:00,9,0,0
2022-11-08,2022,8,11,07:00:00,2,0,0
2022-11-08,2022,8,11,08:00:00,10,0,0
2022-11-08,2022,8,11,09:00:00,105,21,24
2022-11-08,2022,8,11,10:00:00,127,146,14
2022-11-08,2022,8,11,11:00:00,48,66,15
2022-11-08,2022,8,11,12:00:00,55,25,18
2022-11-08,2022,8,11,13:00:00,143,177,10
2022-11-08,2022,8,11,14:00:00,96,106,23
2022-11-08,2022,8,11,15:00:00,102,77,24
2022-11-08,2022,8,11,16:00:00,124,111,16
2022-11-08,2022,8,11,17:00:00,124,119,16
2022-11-08,2022,8,11,18:00:00,13,38,7
2022-11-08,2022,8,11,19:00:00,1,0,0
2022-11-09,2022,9,11,06:00:00,1,0,0
2022-11-09,2022,9,11,07:00:00,6,0,0
2022-11-09,2022,9,11,08:00:00,8,0,0
2022-11-09,2022,9,11,09:00:00,37,9,9
2022-11-09,2022,9,11,10:00:00,184,134,15
2022-11-09,2022,9,11,11:00:00,92,236,14
2022-11-09,2022,9,11,12:00:00,105,132,16
2022-11-09,2022,9,11,13:00:00,218,126,9
2022-11-09,2022,9,11,14:00:00,189,202,33
2022-11-09,2022,9,11,15:00:00,271,311,25
2022-11-09,2022,9,11,16:00:00,196,256,33
2022-11-09,2022,9,11,17:00:00,172,262,18
2022-11-09,2022,9,11,18:00:00,45,79,4
2022-11-09,2022,9,11,19:00:00,4,0,0
2022-11-10,2022,10,11,08:00:00,16,0,0
2022-11-10,2022,10,11,09:00:00,102,10,13
2022-11-10,2022,10,11,10:00:00,77,93,20
2022-11-10,2022,10,11,11:00:00,52,66,11
2022-11-10,2022,10,11,12:00:00,86,77,18
2022-11-10,2022,10,11,13:00:00,74,102,16
2022-11-10,2022,10,11,14:00:00,64,75,20
2022-11-10,2022,10,11,15:00:00,175,81,9
2022-11-10,2022,10,11,16:00:00,39,91,15
2022-11-10,2022,10,11,17:00:00,141,131,17
2022-11-10,2022,10,11,18:00:00,34,87,8
2022-11-10,2022,10,11,20:00:00,2,0,0
2022-11-11,2022,11,11,11:00:00,1,0,0
2022-11-11,2022,11,11,12:00:00,1,0,0
2022-11-11,2022,11,11,14:00:00,23,0,0
2022-11-11,2022,11,11,15:00:00,1,0,0
2022-11-11,2022,11,11,16:00:00,20,0,0
2022-11-11,2022,11,11,17:00:00,1,0,0
2022-11-11,2022,11,11,20:00:00,4,0,0
2022-11-11,2022,11,11,23:00:00,16,0,0
2022-11-12,2022,12,11,08:00:00,3,0,0
2022-11-12,2022,12,11,09:00:00,44,11,5
2022-11-12,2022,12,11,10:00:00,191,100,14
2022-11-12,2022,12,11,11:00:00,217,241,27
2022-11-12,2022,12,11,12:00:00,105,197,17
2022-11-12,2022,12,11,13:00:00,162,162,25
2022-11-12,2022,12,11,14:00:00,314,327,30
2022-11-12,2022,12,11,15:00:00,442,392,44
2022-11-12,2022,12,11,16:00:00,245,446,25
2022-11-12,2022,12,11,17:00:00,380,334,21
2022-11-12,2022,12,11,18:00:00,12,138,4
2022-11-13,2022,13,11,10:00:00,2,0,0
2022-11-13,2022,13,11,12:00:00,5,0,0
2022-11-13,2022,13,11,13:00:00,10,0,0
2022-11-13,2022,13,11,14:00:00,250,110,23
2022-11-13,2022,13,11,15:00:00,276,296,23
2022-11-13,2022,13,11,16:00:00,156,285,12
2022-11-13,2022,13,11,17:00:00,102,163,10
2022-11-13,2022,13,11,18:00:00,1,0,0
2022-11-14,2022,14,11,07:00:00,2,0,0
2022-11-14,2022,14,11,08:00:00,5,0,0
2022-11-14,2022,14,11,09:00:00,16,0,0
2022-11-14,2022,14,11,11:00:00,1,0,0
2022-11-14,2022,14,11,15:00:00,21,0,0
2022-11-14,2022,14,11,16:00:00,5,0,0
2022-11-14,2022,14,11,17:00:00,18,0,0
2022-11-14,2022,14,11,18:00:00,15,0,0
2022-11-15,2022,15,11,06:00:00,7,0,0
2022-11-15,2022,15,11,07:00:00,1,0,0
2022-11-15,2022,15,11,08:00:00,16,0,0
2022-11-15,2022,15,11,09:00:00,115,20,15
2022-11-15,2022,15,11,10:00:00,77,106,13
2022-11-15,2022,15,11,11:00:00,56,83,16
2022-11-15,2022,15,11,12:00:00,50,44,23
2022-11-15,2022,15,11,13:00:00,134,97,26
2022-11-15,2022,15,11,14:00:00,133,59,22
2022-11-15,2022,15,11,15:00:00,94,76,25
2022-11-15,2022,15,11,16:00:00,118,86,19
2022-11-15,2022,15,11,17:00:00,110,108,17
2022-11-15,2022,15,11,18:00:00,18,57,11
2022-11-15,2022,15,11,19:00:00,4,0,0
2022-11-16,2022,16,11,07:00:00,16,0,0
2022-11-16,2022,16,11,08:00:00,23,0,0
2022-11-16,2022,16,11,09:00:00,62,14,0
2022-11-16,2022,16,11,10:00:00,239,107,17
2022-11-16,2022,16,11,11:00:00,102,197,17
2022-11-16,2022,16,11,12:00:00,59,64,22
2022-11-16,2022,16,11,13:00:00,189,107,22
2022-11-16,2022,16,11,14:00:00,331,236,31
2022-11-16,2022,16,11,15:00:00,304,286,54
2022-11-16,2022,16,11,16:00:00,176,222,42
2022-11-16,2022,16,11,17:00:00,116,136,22
2022-11-16,2022,16,11,18:00:00,64,74,9
2022-11-17,2022,17,11,08:00:00,1,0,0
2022-11-17,2022,17,11,09:00:00,61,41,14
2022-11-17,2022,17,11,10:00:00,32,14,27
2022-11-17,2022,17,11,11:00:00,88,19,14
2022-11-17,2022,17,11,12:00:00,89,36,14
2022-11-17,2022,17,11,13:00:00,127,90,10
2022-11-17,2022,17,11,14:00:00,18,46,15
2022-11-17,2022,17,11,15:00:00,64,59,18
2022-11-17,2022,17,11,16:00:00,90,100,18
2022-11-17,2022,17,11,17:00:00,45,91,16
2022-11-17,2022,17,11,18:00:00,40,64,6
2022-11-17,2022,17,11,19:00:00,1,0,0
2022-11-17,2022,17,11,20:00:00,5,0,0
2022-11-18,2022,18,11,08:00:00,29,0,0
2022-11-18,2022,18,11,09:00:00,69,6,9
2022-11-18,2022,18,11,10:00:00,69,43,17
2022-11-18,2022,18,11,11:00:00,50,65,12
2022-11-18,2022,18,11,12:00:00,80,45,15
2022-11-18,2022,18,11,13:00:00,48,78,14
2022-11-18,2022,18,11,14:00:00,103,46,15
2022-11-18,2022,18,11,15:00:00,89,125,14
2022-11-18,2022,18,11,16:00:00,122,74,18
2022-11-18,2022,18,11,17:00:00,87,100,27
2022-11-18,2022,18,11,18:00:00,88,67,5
2022-11-18,2022,18,11,19:00:00,0,1,0
2022-11-18,2022,18,11,22:00:00,1,0,0
2022-11-19,2022,19,11,02:00:00,3,0,0
2022-11-19,2022,19,11,08:00:00,9,0,0
2022-11-19,2022,19,11,09:00:00,84,22,4
2022-11-19,2022,19,11,10:00:00,210,240,9
2022-11-19,2022,19,11,11:00:00,252,211,16
2022-11-19,2022,19,11,12:00:00,161,217,15
2022-11-19,2022,19,11,13:00:00,112,109,21
2022-11-19,2022,19,11,14:00:00,281,200,25
2022-11-19,2022,19,11,15:00:00,376,346,20
2022-11-19,2022,19,11,16:00:00,226,452,26
2022-11-19,2022,19,11,17:00:00,173,307,18
2022-11-19,2022,19,11,18:00:00,56,87,3
2022-11-19,2022,19,11,19:00:00,0,9,0
2022-11-20,2022,20,11,10:00:00,9,0,0
2022-11-20,2022,20,11,11:00:00,10,0,0
2022-11-20,2022,20,11,13:00:00,10,4,0
2022-11-20,2022,20,11,14:00:00,221,215,18
2022-11-20,2022,20,11,15:00:00,245,250,24
2022-11-20,2022,20,11,16:00:00,188,225,23
2022-11-20,2022,20,11,17:00:00,137,367,8
2022-11-20,2022,20,11,18:00:00,13,0,0
2022-11-21,2022,21,11,07:00:00,7,0,0
2022-11-21,2022,21,11,08:00:00,1,0,0
2022-11-21,2022,21,11,09:00:00,4,0,0
2022-11-21,2022,21,11,10:00:00,7,0,0
2022-11-21,2022,21,11,11:00:00,5,0,0
2022-11-21,2022,21,11,13:00:00,20,0,0
2022-11-21,2022,21,11,15:00:00,18,0,0
2022-11-21,2022,21,11,16:00:00,3,0,0
2022-11-21,2022,21,11,17:00:00,25,0,0
2022-11-22,2022,22,11,06:00:00,4,0,0
2022-11-22,2022,22,11,08:00:00,30,0,0
2022-11-22,2022,22,11,09:00:00,82,13,10
2022-11-22,2022,22,11,10:00:00,111,89,8
2022-11-22,2022,22,11,11:00:00,37,36,11
2022-11-22,2022,22,11,12:00:00,86,64,12
2022-11-22,2022,22,11,13:00:00,98,54,21
2022-11-22,2022,22,11,14:00:00,106,61,21
2022-11-22,2022,22,11,15:00:00,73,95,16
2022-11-22,2022,22,11,16:00:00,82,101,24
2022-11-22,2022,22,11,17:00:00,88,109,26
2022-11-22,2022,22,11,18:00:00,59,75,14
2022-11-22,2022,22,11,19:00:00,1,0,0
2022-11-23,2022,23,11,08:00:00,9,0,0
2022-11-23,2022,23,11,09:00:00,93,9,10
2022-11-23,2022,23,11,10:00:00,122,79,17
2022-11-23,2022,23,11,11:00:00,108,129,18
2022-11-23,2022,23,11,12:00:00,105,107,17
2022-11-23,2022,23,11,13:00:00,99,113,18
2022-11-23,2022,23,11,14:00:00,171,114,30
2022-11-23,2022,23,11,15:00:00,241,152,24
2022-11-23,2022,23,11,16:00:00,217,215,24
2022-11-23,2022,23,11,17:00:00,165,221,26
2022-11-23,2022,23,11,18:00:00,11,142,8
